College ID,College Name,City,State
7042320,Bihar Agricultural University,Bhagalpur,Bihar
7042318,Bhupal Nobles' University,Udaipur,Rajasthan
7034076,Chaibasa Engineering College,Jharkhand - Other,Jharkhand
7016338,National Institute of Occupational Health,Ahmedabad,Gujarat
7050982,Biju Patnaik Institute of Information Technology and Management Studies,Bhubaneswar,Orissa
7042323,Bikaner Technical University,Jodhpur,Rajasthan
7042324,"Binod Bihari Mahto Koyalanchal University, Dhanbad",Dhanbad,Jharkhand
7032922,Bipradas Pal Chowdhury Institute of Technology,Nadia,West Bengal
7051497,Birjhora Kanya Mahavidyalaya,Bongaigaon,Assam
7032210,Bestway Computer,Ujjain,Madhya Pradesh
7032234,Beynon Smith Teacher Training Institute,Belgaum,Karnataka
7034152,Chanakya Institute of Management and Higher Studies,Bihar - Other,Bihar
7042325,Birla Global University,Bhubaneswar,Orissa
7050462,"BITS Pilani K K Birla, Goa Campus",Goa - Other,Goa
7051180,Birla Institute of Technology and Science - [BITS],Hyderabad,Telangana
7042335,BITS Pilani - Birla Institute of Technology and Science,Pilani,Rajasthan
7042326,"Birla Institute of Technology, Mesra - Allahabad Extension Center",Allahabad,Uttar Pradesh
7042327,"Birla Institute of Technology, Mesra - Deoghar Extension Center",Jharkhand - Other,Jharkhand
7042328,"Birla Institute of Technology, Mesra - Jaipur Extension Center",Jaipur,Rajasthan
7031946,Barasat Government Medical College and Hospital,Kolkata,West Bengal
7018070,Panchmura Mahavidyalaya,Bankura,West Bengal
7042330,"Birla Institute of Technology, Mesra - Lalpur Extension Center",Ranchi,Jharkhand
7042332,"Birla Institute of Technology, Mesra - Patna Extension Center",Patna,Bihar
7042333,"Birla Institute of Technology, Mesra",Ranchi,Jharkhand
7032949,Birla Vishvakarma Mahavidyalaya,Anand,Gujarat
7032953,"Birsa Institute of Technology, Sindri",Dhanbad,Jharkhand
7051248,Bir Tikendrajit University,Imphal,Manipur
7032961,Bishamber Sahai Group of Institute,Roorkee,Uttarakhand
7032973,Bishnupur Public Institute of Engineering,Bankura,West Bengal
7038103,Ellen College of Design,Jaipur,Rajasthan
7033996,Ch. Devi Lal State Institute of Engineering and Technology,Haryana - Other,Haryana
7042331,"Birla Institute of Technology, Mesra - Noida Extension Center",Noida,Uttar Pradesh
7032988,Bishop Cotton Women's Christian Law College,Bangalore,Karnataka
7032990,Bishop Jerome Institute,Kollam,Kerala
7033007,BIT Institute of Technology,Anantapur,Andhra Pradesh
7050195,BITM - Ballari Institute of Technology and Management,Ballari,Karnataka
7033017,BITS School of Management (BITSoM),Mumbai,Maharashtra
7050703,Biyanis Group of Colleges,Jaipur,Rajasthan
7021947,Royal Educational Institute,Ghaziabad,Uttar Pradesh
7033024,Biyani Institute of Science and Management,Jaipur,Rajasthan
7051182,"Amity University, Greater Noida",Greater Noida,Uttar Pradesh
7031043,"B. J. Medical College, Ahmedabad",Ahmedabad,Gujarat
7050617,VSB Engineering College,Karur,Tamil Nadu
7031047,B K Birla Institute of Engineering and Technology,Pilani,Rajasthan
7033285,Brihan Maharashtra College of Commerce (BMCC),Pune,Maharashtra
7050145,B M Group of Institutions (BMGI),Gurgaon,Haryana
7033106,BMIM - Bharata Mata Institute of Management,Kochi,Kerala
7042337,BML Munjal University,Gurgaon,Haryana
7033112,BMS College of Commerce and Management - BMSCCM,Bangalore,Karnataka
7039388,Ultra College of Engineering and Technology for Women,Madurai,Tamil Nadu
7042338,BMU - Baba Mast Nath University,Rohtak,Haryana
7033116,BN College of Engineering and Technology,Lucknow,Uttar Pradesh
7033114,BMS Institute of Technology and Management,Bangalore,Karnataka
7033171,Bora Institute of Management Sciences (BIMS),Lucknow,Uttar Pradesh
7035026,"College of Nursing, Sangli, Bharati Vidyapeeth",Sangli,Maharashtra
7029480,Christ Academy Institute for Advanced Studies,Bangalore,Karnataka
7031142,"B.P. Marine Academy, Belapur",Navi Mumbai,Maharashtra
7033236,Brahmdevdada Mane Institute of Technology,Solapur,Maharashtra
7014602,MES Institute of Management and Career Courses,Pune,Maharashtra
7033245,BrainZ Institute of Design (Brainz Ahmedabad),Ahmedabad,Gujarat
7042280,Babasaheb Bhimrao Ambedkar Bihar University,Muzaffarpur,Bihar
7050967,BRD Group of Institutions,Roorkee,Uttarakhand
7033321,Brindavan Group of Institutions Yelahanaka Bangalore,Bangalore,Karnataka
7033327,British Columbia College of Management,Greater Noida,Uttar Pradesh
7017905,Pacific Dental College and Research Center,Udaipur,Rajasthan
7045149,Amal College of Advanced Studies,Other,Kerala
7042412,DBS Global University,Dehradun,Uttarakhand
7050839,"CII School of Logistics, Amity University - Noida",Noida,Uttar Pradesh
7042277,B.S. Abdur Rahman Crescent Institute of Science and Technology,Chennai,Tamil Nadu
7051355,B.S.A. College of Engineering and Technology,Mathura,Uttar Pradesh
7033352,BSE Institute Limited Kolkata,Kolkata,West Bengal
7033362,BSS Foundation - School of Management,Mumbai,Maharashtra
7033366,BSSS Institute of Advanced Studies,Bhopal,Madhya Pradesh
7010947,Government Arts and Science College,Other,Kerala
7033387,Buddha Institute of Technology,Gaya,Bihar
7005720,National University of Advanced Legal Studies,Gurgaon,Haryana
7033409,Bundelkhand Institute of Engineering and Technology,Jhansi,Uttar Pradesh
7050482,BBIT - Budge Budge Institute of Technology,Kolkata,West Bengal
7042341,"Bundelkhand University, Jhansi",Uttar Pradesh - Other,Uttar Pradesh
7033411,Bundwan Polytechnic College,Purulia,West Bengal
7033434,BV Raju Institute of Technology,Hyderabad,Telangana
7033389,Buddha Polytechnic Institute,Gaya,Bihar
7050602,Bundelkhand Medical College,Sagar,Madhya Pradesh
7034503,Coimbatore Marine College,Coimbatore,Tamil Nadu
7050144,BVRIT Hyderabad College of Engineering for Women,Hyderabad,Telangana
7050430,Byramjee Jeejeebhoy Government Medical College and Sassoon General Hospitals,Pune,Maharashtra
7033456,C. Abdul Hakeem College of Engineering and Technology,Vellore,Tamil Nadu
7033617,"Cadence Academy, Hyderabad",Hyderabad,Telangana
7033629,Calcutta Institute Of Hotel & Hospitality Management,Kolkata,West Bengal
7033632,Calcutta Media Institute,Kolkata,West Bengal
7042344,Calcutta University,Kolkata,West Bengal
7043221,University of Calicut,Calicut,Kerala
7033650,"Cambay Institute of Hospitality Management, Gandhinagar",Gandhinagar,Gujarat
7052411,Kochi Business School ,Kochi,Kerala
7050169,"Cambridge Institute of Technology, K R Puram",Bangalore,Karnataka
7051569,Camellia Institute of Technology and Management,Kolkata,West Bengal
7033670,Camellia Institute Of Technology,Kolkata,West Bengal
7033691,Cape Institute of Technology,Tirunelveli,Tamil Nadu
7050171,Career College,Bhopal,Madhya Pradesh
7042189,All India Institute of Medical Sciences - [AIIMS],Bathinda,Punjab
7042191,AIIMS Deoghar - All India Institute of Medical Sciences,Jharkhand - Other,Jharkhand
7042192,AIIMS Gorakhpur - All India Institute of Medical Sciences,Gorakhpur,Uttar Pradesh
7050641,"Indian Institute of Information Technology, Kalyani",Kalyani,West Bengal
7033800,CBS Group of Institutions,Jhajjar,Haryana
7042349,CCSU - Chaudhary Charan Singh University,Greater Noida,Uttar Pradesh
7033806,CDAC - Centre for Development of Advanced Computing,Pune,Maharashtra
7042348,CAU - Central Agricultural University,Imphal,Manipur
7033830,Central Food Technological Research Institute,Mysore,Karnataka
7033459,C.B. Bhandari Jain College,Bangalore,Karnataka
7050638,IISER Bhopal - Indian Institute of Science Education & Research,Bhopal,Madhya Pradesh
7042631,Jaypee Institute of Information Technology,Noida,Uttar Pradesh
7050806,PSG Institute of Medical Sciences and Research,Coimbatore,Tamil Nadu
7050547,PSG Institute of Technology and Applied Research,Coimbatore,Tamil Nadu
7050501,"Ramrao Adik Institute of Technology, Padmashree Dr. D.Y. Patil Vidyapeeth, Navi Mumbai",Navi Mumbai,Maharashtra
7033843,Central Institute of Business Management Research and Development (CIBMRD Nagpur),Nagpur,Maharashtra
7033857,"Central Institute of Plastics Engineering and Technology, Bhopal",Bhopal,Madhya Pradesh
7051306,Central Institute of Plastics Engineering and Technology,Chennai,Tamil Nadu
7033859,"Central Institute of Plastics Engineering and Technology, Chennai",Chennai,Tamil Nadu
7031769,Bamane Institute of Pharmacy Belgaum,Belgaum,Karnataka
7050521,Central Institute of Technology,Assam - Other,Assam
7033869,"Central Institute of Plastics Engineering and Technology, Lucknow",Lucknow,Uttar Pradesh
7051438,"Central Institute of Plastics Engineering and Technology, Bhubaneswar",Bhubaneswar,Orissa
7033877,"Central Institute of Plastics Engineering and Technology, Vaishali",Vaishali,Bihar
7033878,Central Institute of Psychiatry (CIP) - Jharkhand,Ranchi,Jharkhand
7033879,Central Institute of Tool Design,Hyderabad,Telangana
7042354,Central University of Andhra Pradesh,Anantapur,Andhra Pradesh
7042355,Central University of Gujarat,Gandhinagar,Gujarat
7042356,Central University of Haryana,Haryana - Other,Haryana
7042357,Central University of Jammu,Jammu,Jammu and Kashmir
7042358,Central University of Jharkhand,Ranchi,Jharkhand
7042359,Central University of Karnataka,Karnataka - Other,Karnataka
7042361,Central University of Kerala,Kasargode,Kerala
7042364,Central University of Odisha,Orissa - Other,Orissa
7050193,"Institute of Distance and Open Learning, University of Mumbai",Mumbai,Maharashtra
7050812,Calcutta Institute of Technology,Kolkata,West Bengal
7050346,Defence Institute of Advanced Technology,Pune,Maharashtra
7033898,"Centre for Agri-Management, Utkal University",Bhubaneswar,Orissa
7050481,Swami Vivekananda Institute of Science and Technology,Kolkata,West Bengal
7050595,"Indian Institute of Science Education and Research, Mohali",Mohali,Punjab
7043244,Utkal University of Culture - UUC Odisha,Orissa - Other,Orissa
7033921,"Centre for Distance Education, Anna University",Chennai,Tamil Nadu
7033936,Centre for Management and Technology,Visakhapatnam,Andhra Pradesh
7033943,"Centre for Open and Digital Education, Hindustan Institute of Technology and Science",Chennai,Tamil Nadu
7033960,"Centurion University of Technology and Management, Bhubaneswar Campus",Bhubaneswar,Orissa
7042369,"Centurion University of Technology and Management, Paralakhemundi",Bhubaneswar,Orissa
7042370,CEPT University,Ahmedabad,Gujarat
7034180,"Chandigarh Group of Colleges, Jhanjeri",Mohali,Punjab
7044053,"Academy of Aviation and Engineering, Sha- Shib Group of Institutions",Bangalore,Karnataka
7050301,Charutar Vidya Mandal - Gujarat,Vadodara,Gujarat
7050867,Chalapathi Institute of Engineering and Technology,Guntur,Andhra Pradesh
7039309,UBS - Universal Business School- Executive Education,Mumbai,Maharashtra
7034360,"CII School of Logistics, Amity University- Mumbai",Mumbai,Maharashtra
7035534,D461 Nalanda College of Education,Raichur,Karnataka
7034082,"Chaitanya Bharathi Institute of Technology, Hyderabad",Hyderabad,Telangana
7034109,Chaitanya Institute Of Science And Technology,Kakinada,Andhra Pradesh
7034128,Chamarajanagar Institute Of Medical Sciences,Chamarajanagar,Karnataka
7042394,CNLU Patna- Chanakya National Law University,Patna,Bihar
7044060,Academy of Carver Aviation Pvt. Ltd.,Pune,Maharashtra
7042406,Datta Meghe Institute of Higher Education and Research (Deemed to be University),Wardha,Maharashtra
7050759,Institute of Hotel Management - Shri Shakti,Hyderabad,Telangana
7050422,"GITAM School of Technology, Bengaluru",Bangalore,Karnataka
7050457,Chameli Devi Group of Institutions,Indore,Madhya Pradesh
7051239,"GITAM (Deemed to be University), Visakhapatnam",Visakhapatnam,Andhra Pradesh
7042278,Baba Farid University of Health Sciences,Faridkot,Punjab
7042372,Chanakya University,Bangalore,Karnataka
7042373,Chandigarh University (CU),Chandigarh,Punjab
7051861,Galaxy International Institute of Logistics ,Chennai,Tamil Nadu
7010442,"GITAM School of Technology, Visakhapatnam",Visakhapatnam,Andhra Pradesh
7005715,International Management Centre,Delhi,Delhi
7033831,Central Footwear Training Centre College,District 24 Parganas,West Bengal
7050747,IIMM - International Institute of Mass Media,Delhi,Delhi
7034221,Chandragupt Institute of Management,Patna,Bihar
7042397,CSAUK - Chandra Shekhar Azad University of Agriculture and Technology,Kanpur,Uttar Pradesh
7034249,"Chandubhai S Patel Institute of Technology, CHARUSAT",Anand,Gujarat
7042374,Charotar University of Science and Technology (CHARUSAT),Anand,Gujarat
7042467,DSU - Dayananda Sagar University,Bangalore,Karnataka
7050342,IIM Ranchi - Indian Institute of Management,Ranchi,Jharkhand
7042376,CBLU Bhiwani,Bhiwani,Haryana
7029192,Chaudhary Brahm Prakash Ayurved Charak Sansthan,Delhi,Delhi
7042377,Chaudhary Charan Singh Haryana Agricultural University,Haryana - Other,Haryana
7029198,Chaudhary Charan Singh National Institute of Agricultural Marketing,Jaipur,Rajasthan
7042379,Chaudhary Sarwan Kumar Himachal Pradesh Krishi Vishvavidyalaya,Palampur,Himachal Pradesh
7035894,Dehradoon Institute of Management and Technology,Dehradun,Uttarakhand
7052713,Sri Venkateswaraa University,Chennai,Tamil Nadu
7015007,Chennai Institute of Technology,Chennai,Tamil Nadu
7029278,"Chennais Amirta International Institute of Hotel Management, Hyderabad Campus",Hyderabad,Telangana
7029279,"Chennais Amirta International Institute of Hotel Management, Vijayawada",Vijayawada,Andhra Pradesh
7029308,Chetana's Institute of Management and Research,Mumbai,Maharashtra
7029300,Chetan Dattaji Gaikwad Institute of Management Studies,Pune,Maharashtra
7014996,Mod'Art International,Mumbai,Maharashtra
7042398,CSJM - Chhatrapati Shahu Ji Maharaj University,Kanpur,Uttar Pradesh
7051620,Chhatrapati Shivaji Institute of Technology,Chhattisgarh - Other,Chhattisgarh
7042381,Chhatrapati Shivaji Maharaj University,Navi Mumbai,Maharashtra
7042399,CSVTU - Chhattisgarh Swami Vivekanand Technical University,Bhilai,Chhattisgarh
7043993,"Abhinav College of Arts,Commerce & Science",Mumbai,Maharashtra
7029379,Chimes Aviation Academy (CAA),Sagar,Madhya Pradesh
7029386,Chinmaya Institute of Technology,Kannur,Kerala
7032278,Bhagabati Devi Primary Teachers Training Institute,Kharagpur,West Bengal
7035997,"Department of Hospital Management, Deccan School of Management",Hyderabad,Telangana
7000388,"Government College, Solan",Solan,Himachal Pradesh
7042384,Chinmaya Vishwa Vidyapeeth,Kochi,Kerala
7034013,CH Institute of Management and Commerce (CHIMC),Indore,Madhya Pradesh
7050921,Chintamanrao Institute of Management Development and Research (CIMDR Maharashtra),Sangli,Maharashtra
7051909,Chiranjeevi Reddy Institute of Engineering and Technology,Anantapur,Andhra Pradesh
7042386,"Chitkara University, Chandigarh",Chandigarh,Punjab
7052384,Archana Institute of Technology ,Krishnagiri,Tamil Nadu
7009979,Gandhian College of Education,Other,Telangana
7042423,"Desh Bhagat University, Punjab",Punjab - Other,Punjab
7050647,"Christ - Lavasa, Pune Campus",Pune,Maharashtra
7042388,Christ University,Bangalore,Karnataka
7035181,Coracle Classes,Ghaziabad,Uttar Pradesh
7034345,"CII Institute of Hospitality - ITC Grand Central, Mumbai",Mumbai,Maharashtra
7034349,CII Institute of Hospitality - ITC Maurya,Delhi,Delhi
7034355,"CII Institute of Hospitality - Taj Hotels, Chandigarh",Chandigarh,Punjab
7034362,CIMAGE College,Patna,Bihar
7034376,CIT - Channabasaveshwara Institute Of Technology,Tumkur,Karnataka
7042401,CUHP - Central University of Himachal Pradesh,Dharamsala,Himachal Pradesh
7034378,CIT Ranchi - Cambridge Institute of Technology,Ranchi,Jharkhand
7042391,"Cluster University, Srinagar",Srinagar,Jammu and Kashmir
7052712,BSD College of Allied Health Sciences,Coimbatore,Tamil Nadu
7034451,"Cluster Innovation Centre, University of Delhi",Delhi,Delhi
7034307,"Christian Medical College, Vellore",Vellore,Tamil Nadu
7042392,CMJ University,Meghalaya - Other,Meghalaya
7034460,CMR College of Engineering and Technology,Hyderabad,Telangana
7050445,CMR Technical Campus,Hyderabad,Telangana
7034463,CMR Institute of Management Studies,Bangalore,Karnataka
7034467,CMR Institute of Technology,Hyderabad,Telangana
7034466,"CMR Institute of Technology, Bangalore",Bangalore,Karnataka
7042393,CMR University,Bangalore,Karnataka
7042066,Yogeshwari Mahavidyalaya,Ambajogai,Maharashtra
7052369,"ICFAI University, Directorate of Distance Education",Agartala,Tripura
7034477,CMS Institute of Management Studies,Coimbatore,Tamil Nadu
7023116,Sai Group of Institutions,Dehradun,Uttarakhand
7042395,"Cochin University of Science and Technology, Kochi",Kochi,Kerala
7034861,"College of Engineering, Pune",Pune,Maharashtra
7034499,"COER University, Roorkee",Roorkee,Uttarakhand
7050388,Coimbatore Institute of Technology,Coimbatore,Tamil Nadu
7034515,College of Agribusiness Management,Uttarakhand - Other,Uttarakhand
7034571,"College of Agriculture, Central Agricultural University, Kyrdemkulai",Meghalaya - Other,Meghalaya
